# Time-averaged data for fix at1
# TimeStep v_zedge v_zrefe
60230 14.1648 0.737525
60240 14.1673 0.737525
60250 14.1698 0.737525
60260 14.1723 0.737525
60270 14.1748 0.737525
60280 14.1773 0.737525
60290 14.1798 0.737525
60300 14.1823 0.737525
60310 14.1848 0.737525
60320 14.1873 0.737525
60330 14.1898 0.737525
60340 14.1923 0.737525
60350 14.1948 0.737525
60360 14.1973 0.737525
60370 14.1998 0.737525
60380 14.2023 0.737525
60390 14.2048 0.737525
60400 14.2073 0.737525
60410 14.2098 0.737525
60420 14.2123 0.737525
60430 14.2148 0.737525
60440 14.2173 0.737525
60450 14.2198 0.737525
60460 14.2223 0.737525
60470 14.2248 0.737525
60480 14.2273 0.737525
60490 14.2298 0.737525
60500 14.2323 0.737525
60510 14.2348 0.737525
60520 14.2373 0.737525
60530 14.2398 0.737525
60540 14.2423 0.737525
60550 14.2448 0.737525
60560 14.2473 0.737525
60570 14.2498 0.737525
60580 14.2523 0.737525
60590 14.2548 0.737525
60600 14.2573 0.737525
60610 14.2598 0.737525
60620 14.2623 0.737525
60630 14.2648 0.737525
60640 14.2673 0.737525
60650 14.2698 0.737525
60660 14.2723 0.737525
60670 14.2748 0.737525
60680 14.2773 0.737525
60690 14.2798 0.737525
60700 14.2823 0.737525
60710 14.2848 0.737525
60720 14.2873 0.737525
60730 14.2898 0.737525
60740 14.2923 0.737525
60750 14.2948 0.737525
60760 14.2973 0.737525
60770 14.2998 0.737525
60780 14.3023 0.737525
60790 14.3048 0.737525
60800 14.3073 0.737525
60810 14.3098 0.737525
60820 14.3123 0.737525
60830 14.3148 0.737525
60840 14.3173 0.737525
60850 14.3198 0.737525
60860 14.3223 0.737525
60870 14.3248 0.737525
60880 14.3273 0.737525
60890 14.3298 0.737525
60900 14.3323 0.737525
60910 14.3348 0.737525
60920 14.3373 0.737525
60930 14.3398 0.737525
60940 14.3423 0.737525
60950 14.3448 0.737525
60960 14.3473 0.737525
60970 14.3498 0.737525
60980 14.3523 0.737525
60990 14.3548 0.737525
61000 14.3573 0.737525
61010 14.3598 0.737525
61020 14.3623 0.737525
61030 14.3648 0.737525
61040 14.3673 0.737525
61050 14.3698 0.737525
61060 14.3723 0.737525
61070 14.3748 0.737525
61080 14.3773 0.737525
61090 14.3798 0.737525
61100 14.3823 0.737525
61110 14.3848 0.737525
61120 14.3873 0.737525
61130 14.3898 0.737525
61140 14.3923 0.737525
61150 14.3948 0.737525
61160 14.3973 0.737525
61170 14.3998 0.737525
61180 14.4023 0.737525
61190 14.4048 0.737525
61200 14.4073 0.737525
61210 14.4098 0.737525
61220 14.4123 0.737525
61230 14.4148 0.737525
61240 14.4173 0.737525
61250 14.4198 0.737525
61260 14.4223 0.737525
61270 14.4248 0.737525
61280 14.4273 0.737525
61290 14.4298 0.737525
61300 14.4323 0.737525
61310 14.4348 0.737525
61320 14.4373 0.737525
61330 14.4398 0.737525
61340 14.4423 0.737525
61350 14.4448 0.737525
61360 14.4473 0.737525
61370 14.4498 0.737525
61380 14.4523 0.737525
61390 14.4548 0.737525
61400 14.4573 0.737525
61410 14.4598 0.737525
61420 14.4623 0.737525
61430 14.4648 0.737525
61440 14.4673 0.737525
61450 14.4698 0.737525
61460 14.4723 0.737525
61470 14.4748 0.737525
61480 14.4773 0.737525
61490 14.4798 0.737525
61500 14.4823 0.737525
61510 14.4848 0.737525
61520 14.4873 0.737525
61530 14.4898 0.737525
61540 14.4923 0.737525
61550 14.4948 0.737525
61560 14.4973 0.737525
61570 14.4998 0.737525
61580 14.5023 0.737525
61590 14.5048 0.737525
61600 14.5073 0.737525
61610 14.5098 0.737525
61620 14.5123 0.737525
61630 14.5148 0.737525
61640 14.5173 0.737525
61650 14.5198 0.737525
61660 14.5223 0.737525
61670 14.5248 0.737525
61680 14.5273 0.737525
61690 14.5298 0.737525
61700 14.5323 0.737525
61710 14.5348 0.737525
61720 14.5373 0.737525
61730 14.5398 0.737525
61740 14.5423 0.737525
61750 14.5448 0.737525
61760 14.5473 0.737525
61770 14.5498 0.737525
61780 14.5523 0.737525
61790 14.5548 0.737525
61800 14.5573 0.737525
61810 14.5598 0.737525
61820 14.5623 0.737525
61830 14.5648 0.737525
61840 14.5673 0.737525
61850 14.5698 0.737525
61860 14.5723 0.737525
61870 14.5748 0.737525
61880 14.5773 0.737525
61890 14.5798 0.737525
61900 14.5823 0.737525
61910 14.5848 0.737525
61920 14.5873 0.737525
61930 14.5898 0.737525
61940 14.5923 0.737525
61950 14.5948 0.737525
61960 14.5973 0.737525
61970 14.5998 0.737525
61980 14.6023 0.737525
61990 14.6048 0.737525
62000 14.6073 0.737525
62010 14.6098 0.737525
62020 14.6123 0.737525
62030 14.6148 0.737525
62040 14.6173 0.737525
62050 14.6198 0.737525
62060 14.6223 0.737525
62070 14.6248 0.737525
62080 14.6273 0.737525
62090 14.6298 0.737525
62100 14.6323 0.737525
62110 14.6348 0.737525
62120 14.6373 0.737525
62130 14.6398 0.737525
62140 14.6423 0.737525
62150 14.6448 0.737525
62160 14.6473 0.737525
62170 14.6498 0.737525
62180 14.6523 0.737525
62190 14.6548 0.737525
62200 14.6573 0.737525
62210 14.6598 0.737525
62220 14.6623 0.737525
62230 14.6648 0.737525
62240 14.6673 0.737525
62250 14.6698 0.737525
62260 14.6723 0.737525
62270 14.6748 0.737525
62280 14.6773 0.737525
62290 14.6798 0.737525
62300 14.6823 0.737525
62310 14.6848 0.737525
62320 14.6873 0.737525
62330 14.6898 0.737525
62340 14.6923 0.737525
62350 14.6948 0.737525
62360 14.6973 0.737525
62370 14.6998 0.737525
62380 14.7023 0.737525
62390 14.7048 0.737525
62400 14.7073 0.737525
62410 14.7098 0.737525
62420 14.7123 0.737525
62430 14.7148 0.737525
62440 14.7173 0.737525
62450 14.7198 0.737525
62460 14.7223 0.737525
62470 14.7248 0.737525
62480 14.7273 0.737525
62490 14.7298 0.737525
62500 14.7323 0.737525
62510 14.7348 0.737525
62520 14.7373 0.737525
62530 14.7398 0.737525
62540 14.7423 0.737525
62550 14.7448 0.737525
62560 14.7473 0.737525
62570 14.7498 0.737525
62580 14.7523 0.737525
62590 14.7548 0.737525
62600 14.7573 0.737525
62610 14.7598 0.737525
62620 14.7623 0.737525
62630 14.7648 0.737525
62640 14.7673 0.737525
62650 14.7698 0.737525
62660 14.7723 0.737525
62670 14.7748 0.737525
62680 14.7773 0.737525
62690 14.7798 0.737525
62700 14.7823 0.737525
62710 14.7848 0.737525
62720 14.7873 0.737525
62730 14.7898 0.737525
62740 14.7923 0.737525
62750 14.7948 0.737525
62760 14.7973 0.737525
62770 14.7998 0.737525
62780 14.8023 0.737525
62790 14.8048 0.737525
62800 14.8073 0.737525
62810 14.8098 0.737525
62820 14.8123 0.737525
62830 14.8148 0.737525
62840 14.8173 0.737525
62850 14.8198 0.737525
62860 14.8223 0.737525
62870 14.8248 0.737525
62880 14.8273 0.737525
62890 14.8298 0.737525
62900 14.8323 0.737525
62910 14.8348 0.737525
62920 14.8373 0.737525
62930 14.8398 0.737525
62940 14.8423 0.737525
62950 14.8448 0.737525
62960 14.8473 0.737525
62970 14.8498 0.737525
62980 14.8523 0.737525
62990 14.8548 0.737525
63000 14.8573 0.737525
63010 14.8598 0.737525
63020 14.8623 0.737525
63030 14.8648 0.737525
63040 14.8673 0.737525
63050 14.8698 0.737525
63060 14.8723 0.737525
63070 14.8748 0.737525
63080 14.8773 0.737525
63090 14.8798 0.737525
63100 14.8823 0.737525
63110 14.8848 0.737525
63120 14.8873 0.737525
63130 14.8898 0.737525
63140 14.8923 0.737525
63150 14.8948 0.737525
63160 14.8973 0.737525
63170 14.8998 0.737525
63180 14.9023 0.737525
63190 14.9048 0.737525
63200 14.9073 0.737525
63210 14.9098 0.737525
63220 14.9123 0.737525
63230 14.9148 0.737525
63240 14.9173 0.737525
63250 14.9198 0.737525
63260 14.9223 0.737525
63270 14.9248 0.737525
63280 14.9273 0.737525
63290 14.9298 0.737525
63300 14.9323 0.737525
63310 14.9348 0.737525
63320 14.9373 0.737525
63330 14.9398 0.737525
63340 14.9423 0.737525
63350 14.9448 0.737525
63360 14.9473 0.737525
63370 14.9498 0.737525
63380 14.9523 0.737525
63390 14.9548 0.737525
63400 14.9573 0.737525
63410 14.9598 0.737525
63420 14.9623 0.737525
63430 14.9648 0.737525
63440 14.9673 0.737525
63450 14.9698 0.737525
63460 14.9723 0.737525
63470 14.9748 0.737525
63480 14.9773 0.737525
63490 14.9798 0.737525
63500 14.9823 0.737525
63510 14.9848 0.737525
63520 14.9873 0.737525
63530 14.9898 0.737525
63540 14.9923 0.737525
63550 14.9948 0.737525
63560 14.9973 0.737525
63570 14.9998 0.737525
63580 15.0023 0.737525
63590 15.0048 0.737525
63600 15.0073 0.737525
63610 15.0098 0.737525
63620 15.0123 0.737525
63630 15.0148 0.737525
63640 15.0173 0.737525
63650 15.0198 0.737525
63660 15.0223 0.737525
63670 15.0248 0.737525
63680 15.0273 0.737525
63690 15.0298 0.737525
63700 15.0323 0.737525
63710 15.0348 0.737525
63720 15.0373 0.737525
63730 15.0398 0.737525
63740 15.0423 0.737525
63750 15.0448 0.737525
63760 15.0473 0.737525
63770 15.0498 0.737525
63780 15.0523 0.737525
63790 15.0548 0.737525
63800 15.0573 0.737525
63810 15.0598 0.737525
63820 15.0623 0.737525
63830 15.0648 0.737525
63840 15.0673 0.737525
63850 15.0698 0.737525
63860 15.0723 0.737525
63870 15.0748 0.737525
63880 15.0773 0.737525
63890 15.0798 0.737525
63900 15.0823 0.737525
63910 15.0848 0.737525
63920 15.0873 0.737525
63930 15.0898 0.737525
63940 15.0923 0.737525
63950 15.0948 0.737525
63960 15.0973 0.737525
63970 15.0998 0.737525
63980 15.1023 0.737525
63990 15.1048 0.737525
64000 15.1073 0.737525
64010 15.1098 0.737525
64020 15.1123 0.737525
64030 15.1148 0.737525
64040 15.1173 0.737525
64050 15.1198 0.737525
64060 15.1223 0.737525
64070 15.1248 0.737525
64080 15.1273 0.737525
64090 15.1298 0.737525
64100 15.1323 0.737525
64110 15.1348 0.737525
64120 15.1373 0.737525
64130 15.1398 0.737525
64140 15.1423 0.737525
64150 15.1448 0.737525
64160 15.1473 0.737525
64170 15.1498 0.737525
64180 15.1523 0.737525
64190 15.1548 0.737525
64200 15.1573 0.737525
64210 15.1598 0.737525
64220 15.1623 0.737525
64230 15.1648 0.737525
64240 15.1673 0.737525
64250 15.1698 0.737525
64260 15.1723 0.737525
64270 15.1748 0.737525
64280 15.1773 0.737525
64290 15.1798 0.737525
64300 15.1823 0.737525
64310 15.1848 0.737525
64320 15.1873 0.737525
64330 15.1898 0.737525
64340 15.1923 0.737525
64350 15.1948 0.737525
64360 15.1973 0.737525
64370 15.1998 0.737525
64380 15.2023 0.737525
64390 15.2048 0.737525
64400 15.2073 0.737525
64410 15.2098 0.737525
64420 15.2123 0.737525
64430 15.2148 0.737525
64440 15.2173 0.737525
64450 15.2198 0.737525
64460 15.2223 0.737525
64470 15.2248 0.737525
64480 15.2273 0.737525
64490 15.2298 0.737525
64500 15.2323 0.737525
64510 15.2348 0.737525
64520 15.2373 0.737525
64530 15.2398 0.737525
64540 15.2423 0.737525
64550 15.2448 0.737525
64560 15.2473 0.737525
64570 15.2498 0.737525
64580 15.2523 0.737525
64590 15.2548 0.737525
64600 15.2573 0.737525
64610 15.2598 0.737525
64620 15.2623 0.737525
64630 15.2648 0.737525
64640 15.2673 0.737525
64650 15.2698 0.737525
64660 15.2723 0.737525
64670 15.2748 0.737525
64680 15.2773 0.737525
64690 15.2798 0.737525
64700 15.2823 0.737525
64710 15.2848 0.737525
64720 15.2873 0.737525
64730 15.2898 0.737525
64740 15.2923 0.737525
64750 15.2948 0.737525
64760 15.2973 0.737525
64770 15.2998 0.737525
64780 15.3023 0.737525
64790 15.3048 0.737525
64800 15.3073 0.737525
64810 15.3098 0.737525
64820 15.3123 0.737525
64830 15.3148 0.737525
64840 15.3173 0.737525
64850 15.3198 0.737525
64860 15.3223 0.737525
64870 15.3248 0.737525
64880 15.3273 0.737525
64890 15.3298 0.737525
64900 15.3323 0.737525
64910 15.3348 0.737525
64920 15.3373 0.737525
64930 15.3398 0.737525
64940 15.3423 0.737525
64950 15.3448 0.737525
64960 15.3473 0.737525
64970 15.3498 0.737525
64980 15.3523 0.737525
64990 15.3548 0.737525
65000 15.3573 0.737525
65010 15.3598 0.737525
65020 15.3623 0.737525
65030 15.3648 0.737525
65040 15.3673 0.737525
65050 15.3698 0.737525
65060 15.3723 0.737525
65070 15.3748 0.737525
65080 15.3773 0.737525
65090 15.3798 0.737525
65100 15.3823 0.737525
65110 15.3848 0.737525
65120 15.3873 0.737525
65130 15.3898 0.737525
65140 15.3923 0.737525
65150 15.3948 0.737525
65160 15.3973 0.737525
65170 15.3998 0.737525
65180 15.4023 0.737525
65190 15.4048 0.737525
65200 15.4073 0.737525
65210 15.4098 0.737525
65220 15.4123 0.737525
65230 15.4148 0.737525
65240 15.4173 0.737525
65250 15.4198 0.737525
65260 15.4223 0.737525
65270 15.4248 0.737525
65280 15.4273 0.737525
65290 15.4298 0.737525
65300 15.4323 0.737525
65310 15.4348 0.737525
65320 15.4373 0.737525
65330 15.4398 0.737525
65340 15.4423 0.737525
65350 15.4448 0.737525
65360 15.4473 0.737525
65370 15.4498 0.737525
65380 15.4523 0.737525
65390 15.4548 0.737525
65400 15.4573 0.737525
65410 15.4598 0.737525
65420 15.4623 0.737525
65430 15.4648 0.737525
65440 15.4673 0.737525
65450 15.4698 0.737525
65460 15.4723 0.737525
65470 15.4748 0.737525
65480 15.4773 0.737525
65490 15.4798 0.737525
65500 15.4823 0.737525
65510 15.4848 0.737525
65520 15.4873 0.737525
65530 15.4898 0.737525
65540 15.4923 0.737525
65550 15.4948 0.737525
65560 15.4973 0.737525
65570 15.4998 0.737525
65580 15.5023 0.737525
65590 15.5048 0.737525
65600 15.5073 0.737525
65610 15.5098 0.737525
65620 15.5123 0.737525
65630 15.5148 0.737525
65640 15.5173 0.737525
65650 15.5198 0.737525
65660 15.5223 0.737525
65670 15.5248 0.737525
65680 15.5273 0.737525
65690 15.5298 0.737525
65700 15.5323 0.737525
65710 15.5348 0.737525
65720 15.5373 0.737525
65730 15.5398 0.737525
65740 15.5423 0.737525
65750 15.5448 0.737525
65760 15.5473 0.737525
65770 15.5498 0.737525
65780 15.5523 0.737525
65790 15.5548 0.737525
65800 15.5573 0.737525
65810 15.5598 0.737525
65820 15.5623 0.737525
65830 15.5648 0.737525
65840 15.5673 0.737525
65850 15.5698 0.737525
65860 15.5723 0.737525
65870 15.5748 0.737525
65880 15.5773 0.737525
65890 15.5798 0.737525
65900 15.5823 0.737525
65910 15.5848 0.737525
65920 15.5873 0.737525
65930 15.5898 0.737525
65940 15.5923 0.737525
65950 15.5948 0.737525
65960 15.5973 0.737525
65970 15.5998 0.737525
65980 15.6023 0.737525
65990 15.6048 0.737525
66000 15.6073 0.737525
66010 15.6098 0.737525
66020 15.6123 0.737525
66030 15.6148 0.737525
66040 15.6173 0.737525
66050 15.6198 0.737525
66060 15.6223 0.737525
66070 15.6248 0.737525
66080 15.6273 0.737525
66090 15.6298 0.737525
66100 15.6323 0.737525
66110 15.6348 0.737525
66120 15.6373 0.737525
66130 15.6398 0.737525
66140 15.6423 0.737525
66150 15.6448 0.737525
66160 15.6473 0.737525
66170 15.6498 0.737525
66180 15.6523 0.737525
66190 15.6548 0.737525
66200 15.6573 0.737525
66210 15.6598 0.737525
66220 15.6623 0.737525
66230 15.6648 0.737525
66240 15.6673 0.737525
66250 15.6698 0.737525
66260 15.6723 0.737525
66270 15.6748 0.737525
66280 15.6773 0.737525
66290 15.6798 0.737525
66300 15.6823 0.737525
66310 15.6848 0.737525
66320 15.6873 0.737525
66330 15.6898 0.737525
66340 15.6923 0.737525
66350 15.6948 0.737525
66360 15.6973 0.737525
66370 15.6998 0.737525
66380 15.7023 0.737525
66390 15.7048 0.737525
66400 15.7073 0.737525
66410 15.7098 0.737525
66420 15.7123 0.737525
66430 15.7148 0.737525
66440 15.7173 0.737525
66450 15.7198 0.737525
66460 15.7223 0.737525
66470 15.7248 0.737525
66480 15.7273 0.737525
66490 15.7298 0.737525
66500 15.7323 0.737525
66510 15.7348 0.737525
66520 15.7373 0.737525
66530 15.7398 0.737525
66540 15.7423 0.737525
66550 15.7448 0.737525
66560 15.7473 0.737525
66570 15.7498 0.737525
66580 15.7523 0.737525
66590 15.7548 0.737525
66600 15.7573 0.737525
66610 15.7598 0.737525
66620 15.7623 0.737525
66630 15.7648 0.737525
66640 15.7673 0.737525
66650 15.7698 0.737525
66660 15.7723 0.737525
66670 15.7748 0.737525
66680 15.7773 0.737525
66690 15.7798 0.737525
66700 15.7823 0.737525
66710 15.7848 0.737525
66720 15.7873 0.737525
66730 15.7898 0.737525
66740 15.7923 0.737525
66750 15.7948 0.737525
66760 15.7973 0.737525
66770 15.7998 0.737525
66780 15.8023 0.737525
66790 15.8048 0.737525
66800 15.8073 0.737525
66810 15.8098 0.737525
66820 15.8123 0.737525
66830 15.8148 0.737525
66840 15.8173 0.737525
66850 15.8198 0.737525
66860 15.8223 0.737525
66870 15.8248 0.737525
66880 15.8273 0.737525
66890 15.8298 0.737525
66900 15.8323 0.737525
66910 15.8348 0.737525
66920 15.8373 0.737525
66930 15.8398 0.737525
66940 15.8423 0.737525
66950 15.8448 0.737525
66960 15.8473 0.737525
66970 15.8498 0.737525
66980 15.8523 0.737525
66990 15.8548 0.737525
67000 15.8573 0.737525
67010 15.8598 0.737525
67020 15.8623 0.737525
67030 15.8648 0.737525
67040 15.8673 0.737525
67050 15.8698 0.737525
67060 15.8723 0.737525
67070 15.8748 0.737525
67080 15.8773 0.737525
67090 15.8798 0.737525
67100 15.8823 0.737525
67110 15.8848 0.737525
67120 15.8873 0.737525
67130 15.8898 0.737525
67140 15.8923 0.737525
67150 15.8948 0.737525
67160 15.8973 0.737525
67170 15.8998 0.737525
67180 15.9023 0.737525
67190 15.9048 0.737525
67200 15.9073 0.737525
67210 15.9098 0.737525
67220 15.9123 0.737525
67230 15.9148 0.737525
67240 15.9173 0.737525
67250 15.9198 0.737525
67260 15.9223 0.737525
67270 15.9248 0.737525
67280 15.9273 0.737525
67290 15.9298 0.737525
67300 15.9323 0.737525
67310 15.9348 0.737525
67320 15.9373 0.737525
67330 15.9398 0.737525
67340 15.9423 0.737525
67350 15.9448 0.737525
67360 15.9473 0.737525
67370 15.9498 0.737525
67380 15.9523 0.737525
67390 15.9548 0.737525
67400 15.9573 0.737525
67410 15.9598 0.737525
67420 15.9623 0.737525
67430 15.9648 0.737525
67440 15.9673 0.737525
67450 15.9698 0.737525
67460 15.9723 0.737525
67470 15.9748 0.737525
67480 15.9773 0.737525
67490 15.9798 0.737525
67500 15.9823 0.737525
67510 15.9848 0.737525
67520 15.9873 0.737525
67530 15.9898 0.737525
67540 15.9923 0.737525
67550 15.9948 0.737525
67560 15.9973 0.737525
67570 15.9998 0.737525
67580 16.0023 0.737525
67590 16.0048 0.737525
67600 16.0073 0.737525
67610 16.0098 0.737525
67620 16.0123 0.737525
67630 16.0148 0.737525
67640 16.0173 0.737525
67650 16.0198 0.737525
67660 16.0223 0.737525
67670 16.0248 0.737525
67680 16.0273 0.737525
67690 16.0298 0.737525
67700 16.0323 0.737525
67710 16.0348 0.737525
67720 16.0373 0.737525
67730 16.0398 0.737525
67740 16.0423 0.737525
67750 16.0448 0.737525
67760 16.0473 0.737525
67770 16.0498 0.737525
67780 16.0523 0.737525
67790 16.0548 0.737525
67800 16.0573 0.737525
67810 16.0598 0.737525
67820 16.0623 0.737525
67830 16.0648 0.737525
67840 16.0673 0.737525
67850 16.0698 0.737525
67860 16.0723 0.737525
67870 16.0748 0.737525
67880 16.0773 0.737525
67890 16.0798 0.737525
67900 16.0823 0.737525
67910 16.0848 0.737525
67920 16.0873 0.737525
67930 16.0898 0.737525
67940 16.0923 0.737525
67950 16.0948 0.737525
67960 16.0973 0.737525
67970 16.0998 0.737525
67980 16.1023 0.737525
67990 16.1048 0.737525
68000 16.1073 0.737525
68010 16.1098 0.737525
68020 16.1123 0.737525
68030 16.1148 0.737525
68040 16.1173 0.737525
68050 16.1198 0.737525
68060 16.1223 0.737525
68070 16.1248 0.737525
68080 16.1273 0.737525
68090 16.1298 0.737525
68100 16.1323 0.737525
68110 16.1348 0.737525
68120 16.1373 0.737525
68130 16.1398 0.737525
68140 16.1423 0.737525
68150 16.1448 0.737525
68160 16.1473 0.737525
68170 16.1498 0.737525
68180 16.1523 0.737525
68190 16.1548 0.737525
68200 16.1573 0.737525
68210 16.1598 0.737525
68220 16.1623 0.737525
68230 16.1648 0.737525
68240 16.1673 0.737525
68250 16.1698 0.737525
68260 16.1723 0.737525
68270 16.1748 0.737525
68280 16.1773 0.737525
68290 16.1798 0.737525
68300 16.1823 0.737525
68310 16.1848 0.737525
68320 16.1873 0.737525
68330 16.1898 0.737525
68340 16.1923 0.737525
68350 16.1948 0.737525
68360 16.1973 0.737525
68370 16.1998 0.737525
68380 16.2023 0.737525
68390 16.2048 0.737525
68400 16.2073 0.737525
68410 16.2098 0.737525
68420 16.2123 0.737525
68430 16.2148 0.737525
68440 16.2173 0.737525
68450 16.2198 0.737525
68460 16.2223 0.737525
68470 16.2248 0.737525
68480 16.2273 0.737525
68490 16.2298 0.737525
68500 16.2323 0.737525
68510 16.2348 0.737525
68520 16.2373 0.737525
68530 16.2398 0.737525
68540 16.2423 0.737525
68550 16.2448 0.737525
68560 16.2473 0.737525
68570 16.2498 0.737525
68580 16.2523 0.737525
68590 16.2548 0.737525
68600 16.2573 0.737525
68610 16.2598 0.737525
68620 16.2623 0.737525
68630 16.2648 0.737525
68640 16.2673 0.737525
68650 16.2698 0.737525
68660 16.2723 0.737525
68670 16.2748 0.737525
68680 16.2773 0.737525
68690 16.2798 0.737525
68700 16.2823 0.737525
68710 16.2848 0.737525
68720 16.2873 0.737525
68730 16.2898 0.737525
68740 16.2923 0.737525
68750 16.2948 0.737525
68760 16.2973 0.737525
68770 16.2998 0.737525
68780 16.3023 0.737525
68790 16.3048 0.737525
68800 16.3073 0.737525
68810 16.3098 0.737525
68820 16.3123 0.737525
68830 16.3148 0.737525
68840 16.3173 0.737525
68850 16.3198 0.737525
68860 16.3223 0.737525
68870 16.3248 0.737525
68880 16.3273 0.737525
68890 16.3298 0.737525
68900 16.3323 0.737525
68910 16.3348 0.737525
68920 16.3373 0.737525
68930 16.3398 0.737525
68940 16.3423 0.737525
68950 16.3448 0.737525
68960 16.3473 0.737525
68970 16.3498 0.737525
68980 16.3523 0.737525
68990 16.3548 0.737525
69000 16.3573 0.737525
69010 16.3598 0.737525
69020 16.3623 0.737525
69030 16.3648 0.737525
69040 16.3673 0.737525
69050 16.3698 0.737525
69060 16.3723 0.737525
69070 16.3748 0.737525
69080 16.3773 0.737525
69090 16.3798 0.737525
69100 16.3823 0.737525
69110 16.3848 0.737525
69120 16.3873 0.737525
69130 16.3898 0.737525
69140 16.3923 0.737525
69150 16.3948 0.737525
69160 16.3973 0.737525
69170 16.3998 0.737525
69180 16.4023 0.737525
69190 16.4048 0.737525
69200 16.4073 0.737525
69210 16.4098 0.737525
69220 16.4123 0.737525
69230 16.4148 0.737525
69240 16.4173 0.737525
69250 16.4198 0.737525
69260 16.4223 0.737525
69270 16.4248 0.737525
69280 16.4273 0.737525
69290 16.4298 0.737525
69300 16.4323 0.737525
69310 16.4348 0.737525
69320 16.4373 0.737525
69330 16.4398 0.737525
69340 16.4423 0.737525
69350 16.4448 0.737525
69360 16.4473 0.737525
69370 16.4498 0.737525
69380 16.4523 0.737525
69390 16.4548 0.737525
69400 16.4573 0.737525
69410 16.4598 0.737525
69420 16.4623 0.737525
69430 16.4648 0.737525
69440 16.4673 0.737525
69450 16.4698 0.737525
69460 16.4723 0.737525
69470 16.4748 0.737525
69480 16.4773 0.737525
69490 16.4798 0.737525
69500 16.4823 0.737525
69510 16.4848 0.737525
69520 16.4873 0.737525
69530 16.4898 0.737525
69540 16.4923 0.737525
69550 16.4948 0.737525
69560 16.4973 0.737525
69570 16.4998 0.737525
69580 16.5023 0.737525
69590 16.5048 0.737525
69600 16.5073 0.737525
69610 16.5098 0.737525
69620 16.5123 0.737525
69630 16.5148 0.737525
69640 16.5173 0.737525
69650 16.5198 0.737525
69660 16.5223 0.737525
69670 16.5248 0.737525
69680 16.5273 0.737525
69690 16.5298 0.737525
69700 16.5323 0.737525
69710 16.5348 0.737525
69720 16.5373 0.737525
69730 16.5398 0.737525
69740 16.5423 0.737525
69750 16.5448 0.737525
69760 16.5473 0.737525
69770 16.5498 0.737525
69780 16.5523 0.737525
69790 16.5548 0.737525
69800 16.5573 0.737525
69810 16.5598 0.737525
69820 16.5623 0.737525
69830 16.5648 0.737525
69840 16.5673 0.737525
69850 16.5698 0.737525
69860 16.5723 0.737525
69870 16.5748 0.737525
69880 16.5773 0.737525
69890 16.5798 0.737525
69900 16.5823 0.737525
69910 16.5848 0.737525
69920 16.5873 0.737525
69930 16.5898 0.737525
69940 16.5923 0.737525
69950 16.5948 0.737525
69960 16.5973 0.737525
69970 16.5998 0.737525
69980 16.6023 0.737525
69990 16.6048 0.737525
70000 16.6073 0.737525
70010 16.6098 0.737525
70020 16.6123 0.737525
70030 16.6148 0.737525
70040 16.6173 0.737525
70050 16.6198 0.737525
70060 16.6223 0.737525
70070 16.6248 0.737525
70080 16.6273 0.737525
70090 16.6298 0.737525
70100 16.6323 0.737525
70110 16.6348 0.737525
70120 16.6373 0.737525
70130 16.6398 0.737525
70140 16.6423 0.737525
70150 16.6448 0.737525
70160 16.6473 0.737525
70170 16.6498 0.737525
70180 16.6523 0.737525
70190 16.6548 0.737525
70200 16.6573 0.737525
70210 16.6598 0.737525
70220 16.6623 0.737525
70230 16.6648 0.737525
70240 16.6673 0.737525
70250 16.6698 0.737525
70260 16.6723 0.737525
70270 16.6748 0.737525
70280 16.6773 0.737525
70290 16.6798 0.737525
70300 16.6823 0.737525
70310 16.6848 0.737525
70320 16.6873 0.737525
70330 16.6898 0.737525
70340 16.6923 0.737525
70350 16.6948 0.737525
70360 16.6973 0.737525
70370 16.6998 0.737525
70380 16.7023 0.737525
70390 16.7048 0.737525
70400 16.7073 0.737525
70410 16.7098 0.737525
70420 16.7123 0.737525
70430 16.7148 0.737525
70440 16.7173 0.737525
70450 16.7198 0.737525
70460 16.7223 0.737525
70470 16.7248 0.737525
70480 16.7273 0.737525
70490 16.7298 0.737525
70500 16.7323 0.737525
70510 16.7348 0.737525
70520 16.7373 0.737525
70530 16.7398 0.737525
70540 16.7423 0.737525
70550 16.7448 0.737525
70560 16.7473 0.737525
70570 16.7498 0.737525
70580 16.7523 0.737525
70590 16.7548 0.737525
70600 16.7573 0.737525
70610 16.7598 0.737525
70620 16.7623 0.737525
70630 16.7648 0.737525
70640 16.7673 0.737525
70650 16.7698 0.737525
70660 16.7723 0.737525
70670 16.7748 0.737525
70680 16.7773 0.737525
70690 16.7798 0.737525
70700 16.7823 0.737525
70710 16.7848 0.737525
70720 16.7873 0.737525
70730 16.7898 0.737525
70740 16.7923 0.737525
70750 16.7948 0.737525
70760 16.7973 0.737525
70770 16.7998 0.737525
70780 16.8023 0.737525
70790 16.8048 0.737525
70800 16.8073 0.737525
70810 16.8098 0.737525
70820 16.8123 0.737525
70830 16.8148 0.737525
70840 16.8173 0.737525
70850 16.8198 0.737525
70860 16.8223 0.737525
70870 16.8248 0.737525
70880 16.8273 0.737525
70890 16.8298 0.737525
70900 16.8323 0.737525
70910 16.8348 0.737525
70920 16.8373 0.737525
70930 16.8398 0.737525
70940 16.8423 0.737525
70950 16.8448 0.737525
70960 16.8473 0.737525
